id,elevation,capture_time,file_name,Y,X,Z,time
32667,845.2000122,2020-05-10T18:07:19.000Z,activity_4913132764.gpx,5481538.943,473968.7923,845.2000122,1589134039000
32668,845.2000122,2020-05-10T18:07:20.000Z,activity_4913132764.gpx,5481537.254,473969.2456,845.2000122,1589134040000
32669,846.2000122,2020-05-10T18:07:24.000Z,activity_4913132764.gpx,5481531.274,473966.6612,846.2000122,1589134044000
32670,846.5999756,2020-05-10T18:07:27.000Z,activity_4913132764.gpx,5481527.506,473963.4924,846.5999756,1589134047000
32671,847.4000244,2020-05-10T18:07:31.000Z,activity_4913132764.gpx,5481525.225,473962.9351,847.4000244,1589134051000
32672,847.5999756,2020-05-10T18:07:32.000Z,activity_4913132764.gpx,5481525.332,473964.077,847.5999756,1589134052000
32673,847.5999756,2020-05-10T18:07:33.000Z,activity_4913132764.gpx,5481526.024,473965.3916,847.5999756,1589134053000
32674,847.4000244,2020-05-10T18:07:37.000Z,activity_4913132764.gpx,5481530.005,473971.0081,847.4000244,1589134057000
32675,847.4000244,2020-05-10T18:07:39.000Z,activity_4913132764.gpx,5481532.382,473972.8468,847.4000244,1589134059000
32676,848,2020-05-10T18:07:43.000Z,activity_4913132764.gpx,5481537.006,473978.3085,848,1589134063000
32677,848.2000122,2020-05-10T18:07:48.000Z,activity_4913132764.gpx,5481542.447,473984.4236,848.2000122,1589134068000
32678,848.5999756,2020-05-10T18:07:49.000Z,activity_4913132764.gpx,5481543.877,473985.4868,848.5999756,1589134069000
32679,849.2000122,2020-05-10T18:07:51.000Z,activity_4913132764.gpx,5481545.749,473987.578,849.2000122,1589134071000
32680,849.5999756,2020-05-10T18:07:52.000Z,activity_4913132764.gpx,5481545.734,473988.6707,849.5999756,1589134072000
32681,850.2000122,2020-05-10T18:07:54.000Z,activity_4913132764.gpx,5481543.306,473989.928,850.2000122,1589134074000
32682,850.5999756,2020-05-10T18:07:56.000Z,activity_4913132764.gpx,5481539.642,473990.2566,850.5999756,1589134076000
32683,851.4000244,2020-05-10T18:08:00.000Z,activity_4913132764.gpx,5481531.326,473988.9785,851.4000244,1589134080000
32684,851.5999756,2020-05-10T18:08:02.000Z,activity_4913132764.gpx,5481526.286,473988.7966,851.5999756,1589134082000
32685,851.7999878,2020-05-10T18:08:03.000Z,activity_4913132764.gpx,5481523.912,473988.2389,851.7999878,1589134083000
32686,852,2020-05-10T18:08:06.000Z,activity_4913132764.gpx,5481516.923,473984.2412,852,1589134086000
32687,852,2020-05-10T18:08:11.000Z,activity_4913132764.gpx,5481502.452,473970.4639,852,1589134091000
32688,851.5999756,2020-05-10T18:08:13.000Z,activity_4913132764.gpx,5481498.388,473966.8079,851.5999756,1589134093000
32689,851.4000244,2020-05-10T18:08:14.000Z,activity_4913132764.gpx,5481497.046,473966.8015,851.4000244,1589134094000
32690,851.4000244,2020-05-10T18:08:16.000Z,activity_4913132764.gpx,5481498.137,473968.6584,851.4000244,1589134096000
32691,851.4000244,2020-05-10T18:08:17.000Z,activity_4913132764.gpx,5481498.644,473969.6322,851.4000244,1589134097000
32692,851.4000244,2020-05-10T18:08:18.000Z,activity_4913132764.gpx,5481499.32,473970.6371,851.4000244,1589134098000
32693,852.7999878,2020-05-10T18:08:24.000Z,activity_4913132764.gpx,5481505.903,473979.5019,852.7999878,1589134104000
32694,852.7999878,2020-05-10T18:08:25.000Z,activity_4913132764.gpx,5481507.976,473980.7017,852.7999878,1589134105000
32695,852.7999878,2020-05-10T18:08:26.000Z,activity_4913132764.gpx,5481510.439,473981.9337,852.7999878,1589134106000
32696,853.7999878,2020-05-10T18:08:32.000Z,activity_4913132764.gpx,5481519.922,473990.5208,853.7999878,1589134112000
32697,855,2020-05-10T18:08:37.000Z,activity_4913132764.gpx,5481526.937,473996.8984,855,1589134117000
32698,855.2000122,2020-05-10T18:08:38.000Z,activity_4913132764.gpx,5481528.267,473997.3662,855.2000122,1589134118000
32699,855.4000244,2020-05-10T18:08:39.000Z,activity_4913132764.gpx,5481529.629,473999.0847,855.4000244,1589134119000
32700,855.7999878,2020-05-10T18:08:41.000Z,activity_4913132764.gpx,5481532.569,474001.9763,855.7999878,1589134121000
32701,855.7999878,2020-05-10T18:08:42.000Z,activity_4913132764.gpx,5481534.026,474003.1914,855.7999878,1589134122000
32702,856,2020-05-10T18:08:44.000Z,activity_4913132764.gpx,5481533.873,474005.9955,856,1589134124000
32703,856.2000122,2020-05-10T18:08:45.000Z,activity_4913132764.gpx,5481532.573,474006.9971,856.2000122,1589134125000
32704,857.5999756,2020-05-10T18:08:49.000Z,activity_4913132764.gpx,5481526.204,474009.7776,857.5999756,1589134129000
32705,858.4000244,2020-05-10T18:08:52.000Z,activity_4913132764.gpx,5481520.979,474009.2306,858.4000244,1589134132000
32706,858.5999756,2020-05-10T18:08:54.000Z,activity_4913132764.gpx,5481516.972,474009.2055,858.5999756,1589134134000
32707,858.5999756,2020-05-10T18:08:55.000Z,activity_4913132764.gpx,5481515.166,474008.8326,858.5999756,1589134135000
32708,859.5999756,2020-05-10T18:09:00.000Z,activity_4913132764.gpx,5481504.598,474007.0399,859.5999756,1589134140000
32709,859.7999878,2020-05-10T18:09:02.000Z,activity_4913132764.gpx,5481501.41,474005.2217,859.7999878,1589134142000
32710,860,2020-05-10T18:09:07.000Z,activity_4913132764.gpx,5481488.924,473997.1848,860,1589134147000
32711,860,2020-05-10T18:09:09.000Z,activity_4913132764.gpx,5481482.447,473993.4871,860,1589134149000
32712,860.2000122,2020-05-10T18:09:11.000Z,activity_4913132764.gpx,5481478.557,473992.2422,860.2000122,1589134151000
32713,860.4000244,2020-05-10T18:09:15.000Z,activity_4913132764.gpx,5481474.897,473993.8518,860.4000244,1589134155000
32714,860.5999756,2020-05-10T18:09:16.000Z,activity_4913132764.gpx,5481475.619,473994.7112,860.5999756,1589134156000
32715,860.7999878,2020-05-10T18:09:17.000Z,activity_4913132764.gpx,5481476.361,473995.6254,860.7999878,1589134157000
32716,861,2020-05-10T18:09:19.000Z,activity_4913132764.gpx,5481478.328,473997.2801,861,1589134159000
32717,861.5999756,2020-05-10T18:09:22.000Z,activity_4913132764.gpx,5481483.33,474001.7479,861.5999756,1589134162000
32718,861.5999756,2020-05-10T18:09:24.000Z,activity_4913132764.gpx,5481486.478,474005.9155,861.5999756,1589134164000
32719,861.5999756,2020-05-10T18:09:28.000Z,activity_4913132764.gpx,5481492.83,474012.5207,861.5999756,1589134168000
32720,861.7999878,2020-05-10T18:09:29.000Z,activity_4913132764.gpx,5481494.837,474013.8294,861.7999878,1589134169000
32721,862.7999878,2020-05-10T18:09:33.000Z,activity_4913132764.gpx,5481501.688,474017.365,862.7999878,1589134173000
32722,862.7999878,2020-05-10T18:09:34.000Z,activity_4913132764.gpx,5481503.752,474018.3584,862.7999878,1589134174000
32723,863.2000122,2020-05-10T18:09:36.000Z,activity_4913132764.gpx,5481506.863,474020.6134,863.2000122,1589134176000
32724,863.5999756,2020-05-10T18:09:38.000Z,activity_4913132764.gpx,5481504.752,474023.6206,863.5999756,1589134178000
32725,863.5999756,2020-05-10T18:09:39.000Z,activity_4913132764.gpx,5481502.999,474023.7762,863.5999756,1589134179000
32726,864.2000122,2020-05-10T18:09:42.000Z,activity_4913132764.gpx,5481497.936,474022.5926,864.2000122,1589134182000
32727,864.4000244,2020-05-10T18:09:43.000Z,activity_4913132764.gpx,5481496.294,474022.8215,864.4000244,1589134183000
32728,864.7999878,2020-05-10T18:09:45.000Z,activity_4913132764.gpx,5481493.032,474023.0428,864.7999878,1589134185000
32729,865.4000244,2020-05-10T18:09:47.000Z,activity_4913132764.gpx,5481489.752,474023.0211,865.4000244,1589134187000
32730,866.2000122,2020-05-10T18:09:50.000Z,activity_4913132764.gpx,5481483.899,474023.06,866.2000122,1589134190000
32731,866.4000244,2020-05-10T18:09:51.000Z,activity_4913132764.gpx,5481482.193,474023.1794,866.4000244,1589134191000
32732,867.2000122,2020-05-10T18:09:55.000Z,activity_4913132764.gpx,5481475.099,474021.8161,867.2000122,1589134195000
32733,867.4000244,2020-05-10T18:09:56.000Z,activity_4913132764.gpx,5481474.112,474021.6839,867.4000244,1589134196000
32734,868,2020-05-10T18:09:59.000Z,activity_4913132764.gpx,5481475.466,474023.0684,868,1589134199000
32735,868.2000122,2020-05-10T18:10:00.000Z,activity_4913132764.gpx,5481476.541,474024.3788,868.2000122,1589134200000
32736,868.4000244,2020-05-10T18:10:01.000Z,activity_4913132764.gpx,5481477.4,474025.8643,868.4000244,1589134201000
32737,868.5999756,2020-05-10T18:10:02.000Z,activity_4913132764.gpx,5481478.457,474026.9439,868.5999756,1589134202000
32738,868.7999878,2020-05-10T18:10:06.000Z,activity_4913132764.gpx,5481484.744,474031.5939,868.7999878,1589134206000
32739,869,2020-05-10T18:10:10.000Z,activity_4913132764.gpx,5481491.046,474036.8753,869,1589134210000
32740,870,2020-05-10T18:10:12.000Z,activity_4913132764.gpx,5481493.589,474039.0244,870,1589134212000
32741,870.7999878,2020-05-10T18:10:14.000Z,activity_4913132764.gpx,5481496.72,474041.0609,870.7999878,1589134214000
32742,871,2020-05-10T18:10:15.000Z,activity_4913132764.gpx,5481497.384,474042.4544,871,1589134215000
32743,871.5999756,2020-05-10T18:10:17.000Z,activity_4913132764.gpx,5481494.997,474044.8714,871.5999756,1589134217000
32744,871.7999878,2020-05-10T18:10:18.000Z,activity_4913132764.gpx,5481493.152,474044.8019,871.7999878,1589134218000
32745,872.2000122,2020-05-10T18:10:19.000Z,activity_4913132764.gpx,5481491.328,474044.2226,872.2000122,1589134219000
32746,872.7999878,2020-05-10T18:10:22.000Z,activity_4913132764.gpx,5481485.036,474042.7417,872.7999878,1589134222000
32747,873,2020-05-10T18:10:25.000Z,activity_4913132764.gpx,5481475.22,474037.5468,873,1589134225000
32748,871.5999756,2020-05-10T18:10:29.000Z,activity_4913132764.gpx,5481462.272,474036.362,871.5999756,1589134229000
32749,873,2020-05-10T18:10:35.000Z,activity_4913132764.gpx,5481449.73,474042.161,873,1589134235000
32750,873.2000122,2020-05-10T18:10:36.000Z,activity_4913132764.gpx,5481447.798,474042.7832,873.2000122,1589134236000
32751,874.2000122,2020-05-10T18:10:42.000Z,activity_4913132764.gpx,5481437.69,474044.2286,874.2000122,1589134242000
32752,874.4000244,2020-05-10T18:10:43.000Z,activity_4913132764.gpx,5481435.323,474044.1141,874.4000244,1589134243000
32753,875.4000244,2020-05-10T18:10:48.000Z,activity_4913132764.gpx,5481424.272,474041.9428,875.4000244,1589134248000
33496,823.4000244,2020-05-15T16:35:50.000Z,activity_4936223553.gpx,5481676.231,473965.762,823.4000244,1589560550000
33497,823.4000244,2020-05-15T16:35:52.000Z,activity_4936223553.gpx,5481670.348,473962.6014,823.4000244,1589560552000
33498,824.4000244,2020-05-15T16:35:55.000Z,activity_4936223553.gpx,5481662.851,473957.6179,824.4000244,1589560555000
33499,825.5999756,2020-05-15T16:35:59.000Z,activity_4936223553.gpx,5481652.751,473951.4746,825.5999756,1589560559000
33500,826.4000244,2020-05-15T16:36:03.000Z,activity_4936223553.gpx,5481643.311,473945.6865,826.4000244,1589560563000
33501,826.5999756,2020-05-15T16:36:05.000Z,activity_4936223553.gpx,5481639.083,473943.0619,826.5999756,1589560565000
33502,826.7999878,2020-05-15T16:36:06.000Z,activity_4936223553.gpx,5481636.78,473941.4664,826.7999878,1589560566000
33503,827.2000122,2020-05-15T16:36:09.000Z,activity_4936223553.gpx,5481627.535,473933.9125,827.2000122,1589560569000
33504,826.4000244,2020-05-15T16:36:14.000Z,activity_4936223553.gpx,5481605.297,473919.0176,826.4000244,1589560574000
33505,825.5999756,2020-05-15T16:36:16.000Z,activity_4936223553.gpx,5481598.165,473917.6722,825.5999756,1589560576000
33506,825.4000244,2020-05-15T16:36:17.000Z,activity_4936223553.gpx,5481596.791,473918.5338,825.4000244,1589560577000
33507,825.7999878,2020-05-15T16:36:20.000Z,activity_4936223553.gpx,5481596.533,473923.875,825.7999878,1589560580000
33508,826.2000122,2020-05-15T16:36:21.000Z,activity_4936223553.gpx,5481595.453,473925.4482,826.2000122,1589560581000
33509,826.5999756,2020-05-15T16:36:22.000Z,activity_4936223553.gpx,5481593.458,473925.7362,826.5999756,1589560582000
33510,827.5999756,2020-05-15T16:36:25.000Z,activity_4936223553.gpx,5481588.958,473923.5231,827.5999756,1589560585000
33511,827.7999878,2020-05-15T16:36:27.000Z,activity_4936223553.gpx,5481586.381,473922.7094,827.7999878,1589560587000
33512,828,2020-05-15T16:36:28.000Z,activity_4936223553.gpx,5481585.292,473922.3096,828,1589560588000
33513,828.2000122,2020-05-15T16:36:30.000Z,activity_4936223553.gpx,5481581.601,473920.5921,828.2000122,1589560590000
33514,828.4000244,2020-05-15T16:36:32.000Z,activity_4936223553.gpx,5481577.999,473919.5793,828.4000244,1589560592000
33515,828.5999756,2020-05-15T16:36:34.000Z,activity_4936223553.gpx,5481576.036,473920.9783,828.5999756,1589560594000
33516,828.7999878,2020-05-15T16:36:35.000Z,activity_4936223553.gpx,5481575.47,473922.4023,828.7999878,1589560595000
33517,828.7999878,2020-05-15T16:36:36.000Z,activity_4936223553.gpx,5481575.772,473923.5451,828.7999878,1589560596000
33518,829.2000122,2020-05-15T16:36:39.000Z,activity_4936223553.gpx,5481577.698,473926.0555,829.2000122,1589560599000
33519,830,2020-05-15T16:36:42.000Z,activity_4936223553.gpx,5481581.056,473929.4045,830,1589560602000
33520,831,2020-05-15T16:36:45.000Z,activity_4936223553.gpx,5481584.042,473934.2695,831,1589560605000
33521,831.2000122,2020-05-15T16:36:46.000Z,activity_4936223553.gpx,5481584.443,473936.2323,831.2000122,1589560606000
33522,831.4000244,2020-05-15T16:36:47.000Z,activity_4936223553.gpx,5481584.407,473937.938,831.4000244,1589560607000
33523,831.7999878,2020-05-15T16:36:49.000Z,activity_4936223553.gpx,5481585.119,473941.1348,831.7999878,1589560609000
33524,832,2020-05-15T16:36:51.000Z,activity_4936223553.gpx,5481582.339,473941.7346,832,1589560611000
33525,832.2000122,2020-05-15T16:36:53.000Z,activity_4936223553.gpx,5481579.948,473940.9219,832.2000122,1589560613000
33526,833.4000244,2020-05-15T16:36:57.000Z,activity_4936223553.gpx,5481576.443,473939.2296,833.4000244,1589560617000
33527,834,2020-05-15T16:37:00.000Z,activity_4936223553.gpx,5481571.934,473938.953,834,1589560620000
33528,834,2020-05-15T16:37:01.000Z,activity_4936223553.gpx,5481570.154,473938.8899,834,1589560621000
33529,834,2020-05-15T16:37:02.000Z,activity_4936223553.gpx,5481567.769,473938.8482,834,1589560622000
33530,834.4000244,2020-05-15T16:37:05.000Z,activity_4936223553.gpx,5481561.75,473938.5037,834.4000244,1589560625000
33531,834.5999756,2020-05-15T16:37:06.000Z,activity_4936223553.gpx,5481559.802,473938.6644,834.5999756,1589560626000
33532,834.7999878,2020-05-15T16:37:07.000Z,activity_4936223553.gpx,5481557.763,473938.3633,834.7999878,1589560627000
33533,834.7999878,2020-05-15T16:37:08.000Z,activity_4936223553.gpx,5481556.233,473938.702,834.7999878,1589560628000
33534,834.7999878,2020-05-15T16:37:09.000Z,activity_4936223553.gpx,5481554.482,473938.5419,834.7999878,1589560629000
33535,835,2020-05-15T16:37:10.000Z,activity_4936223553.gpx,5481553.131,473938.414,835,1589560630000
33536,835.5999756,2020-05-15T16:37:13.000Z,activity_4936223553.gpx,5481547.762,473938.7223,835.5999756,1589560633000
33537,836.2000122,2020-05-15T16:37:17.000Z,activity_4936223553.gpx,5481539.881,473938.2354,836.2000122,1589560637000
33538,836.5999756,2020-05-15T16:37:18.000Z,activity_4936223553.gpx,5481537.813,473937.9038,836.5999756,1589560638000
33539,837.7999878,2020-05-15T16:37:22.000Z,activity_4936223553.gpx,5481530.789,473933.6934,837.7999878,1589560642000
33540,838,2020-05-15T16:37:23.000Z,activity_4936223553.gpx,5481529.535,473932.8071,838,1589560643000
33541,838.5999756,2020-05-15T16:37:27.000Z,activity_4936223553.gpx,5481522.123,473929.5419,838.5999756,1589560647000
33542,838.5999756,2020-05-15T16:37:29.000Z,activity_4936223553.gpx,5481520.045,473929.5199,838.5999756,1589560649000
33543,838.7999878,2020-05-15T16:37:30.000Z,activity_4936223553.gpx,5481519.567,473930.2704,838.7999878,1589560650000
33544,839,2020-05-15T16:37:31.000Z,activity_4936223553.gpx,5481519.048,473931.5671,839,1589560651000
33545,839.5999756,2020-05-15T16:37:34.000Z,activity_4936223553.gpx,5481518.601,473935.3533,839.5999756,1589560654000
33546,840,2020-05-15T16:37:35.000Z,activity_4936223553.gpx,5481518.771,473936.9083,840,1589560655000
33547,840.4000244,2020-05-15T16:37:40.000Z,activity_4936223553.gpx,5481523.414,473944.2157,840.4000244,1589560660000
33548,840.4000244,2020-05-15T16:37:41.000Z,activity_4936223553.gpx,5481524.674,473945.788,840.4000244,1589560661000
33549,840.5999756,2020-05-15T16:37:45.000Z,activity_4936223553.gpx,5481530.067,473953.961,840.5999756,1589560665000
33550,841,2020-05-15T16:37:50.000Z,activity_4936223553.gpx,5481535.656,473960.3197,841,1589560670000
33551,841.2000122,2020-05-15T16:37:51.000Z,activity_4936223553.gpx,5481535.911,473961.6748,841.2000122,1589560671000
33552,841.5999756,2020-05-15T16:37:53.000Z,activity_4936223553.gpx,5481535.42,473964.9933,841.5999756,1589560673000
33553,842.4000244,2020-05-15T16:37:55.000Z,activity_4936223553.gpx,5481533.428,473966.4287,842.4000244,1589560675000
33554,842.5999756,2020-05-15T16:37:56.000Z,activity_4936223553.gpx,5481532.754,473967.16,842.5999756,1589560676000
33555,843.4000244,2020-05-15T16:38:00.000Z,activity_4936223553.gpx,5481530.127,473966.8683,843.4000244,1589560680000
33556,843.5999756,2020-05-15T16:38:01.000Z,activity_4936223553.gpx,5481528.743,473965.9085,843.5999756,1589560681000
33557,843.5999756,2020-05-15T16:38:02.000Z,activity_4936223553.gpx,5481527.388,473964.7425,843.5999756,1589560682000
33558,843.7999878,2020-05-15T16:38:05.000Z,activity_4936223553.gpx,5481523.719,473962.1994,843.7999878,1589560685000
33559,843.7999878,2020-05-15T16:38:06.000Z,activity_4936223553.gpx,5481522.538,473961.8174,843.7999878,1589560686000
33560,844.4000244,2020-05-15T16:38:08.000Z,activity_4936223553.gpx,5481521.63,473962.6387,844.4000244,1589560688000
33561,844.7999878,2020-05-15T16:38:09.000Z,activity_4936223553.gpx,5481521.447,473963.8399,844.7999878,1589560689000
33562,844.7999878,2020-05-15T16:38:10.000Z,activity_4936223553.gpx,5481521.702,473965.0189,844.7999878,1589560690000
33563,845.2000122,2020-05-15T16:38:14.000Z,activity_4936223553.gpx,5481524.546,473970.5935,845.2000122,1589560694000
33564,845.7999878,2020-05-15T16:38:19.000Z,activity_4936223553.gpx,5481529.777,473975.7181,845.7999878,1589560699000
33565,845.7999878,2020-05-15T16:38:20.000Z,activity_4936223553.gpx,5481530.956,473976.774,845.7999878,1589560700000
33566,846,2020-05-15T16:38:22.000Z,activity_4936223553.gpx,5481533.024,473978.9087,846,1589560702000
33567,846.5999756,2020-05-15T16:38:26.000Z,activity_4936223553.gpx,5481538.994,473983.4783,846.5999756,1589560706000
33568,846.7999878,2020-05-15T16:38:27.000Z,activity_4936223553.gpx,5481539.787,473985.1759,846.7999878,1589560707000
33569,847.5999756,2020-05-15T16:38:30.000Z,activity_4936223553.gpx,5481539.369,473988.9257,847.5999756,1589560710000
33570,848,2020-05-15T16:38:31.000Z,activity_4936223553.gpx,5481538.576,473988.9341,848,1589560711000
33571,849,2020-05-15T16:38:38.000Z,activity_4936223553.gpx,5481526.558,473986.4181,849,1589560718000
33572,849.2000122,2020-05-15T16:38:39.000Z,activity_4936223553.gpx,5481524.892,473985.9063,849.2000122,1589560719000
33573,849.2000122,2020-05-15T16:38:42.000Z,activity_4936223553.gpx,5481518.924,473980.936,849.2000122,1589560722000
33574,848,2020-05-15T16:38:46.000Z,activity_4936223553.gpx,5481507.528,473968.9582,848,1589560726000
33575,847.7999878,2020-05-15T16:38:47.000Z,activity_4936223553.gpx,5481505.431,473967.0662,847.7999878,1589560727000
33576,848.2000122,2020-05-15T16:38:49.000Z,activity_4936223553.gpx,5481501.552,473965.7363,848.2000122,1589560729000
33577,848.5999756,2020-05-15T16:38:50.000Z,activity_4936223553.gpx,5481501.083,473966.323,848.5999756,1589560730000
33578,848.7999878,2020-05-15T16:38:51.000Z,activity_4936223553.gpx,5481500.417,473967.2547,848.7999878,1589560731000
33579,849.2000122,2020-05-15T16:38:54.000Z,activity_4936223553.gpx,5481499.869,473972.7525,849.2000122,1589560734000
33580,849.4000244,2020-05-15T16:38:56.000Z,activity_4936223553.gpx,5481500.694,473975.7191,849.4000244,1589560736000
33581,850,2020-05-15T16:38:58.000Z,activity_4936223553.gpx,5481502.888,473978.6254,850,1589560738000
33582,850.2000122,2020-05-15T16:38:59.000Z,activity_4936223553.gpx,5481504.065,473980.1245,850.2000122,1589560739000
33583,850.5999756,2020-05-15T16:39:01.000Z,activity_4936223553.gpx,5481507.014,473983.0466,850.5999756,1589560741000
33584,851,2020-05-15T16:39:03.000Z,activity_4936223553.gpx,5481509.327,473986.512,851,1589560743000
33585,851.2000122,2020-05-15T16:39:06.000Z,activity_4936223553.gpx,5481512.052,473991.6065,851.2000122,1589560746000
33586,851.4000244,2020-05-15T16:39:08.000Z,activity_4936223553.gpx,5481513.911,473994.493,851.4000244,1589560748000
33587,852.4000244,2020-05-15T16:39:12.000Z,activity_4936223553.gpx,5481519.21,473999.205,852.4000244,1589560752000
33588,853.4000244,2020-05-15T16:39:15.000Z,activity_4936223553.gpx,5481523.426,474002.3092,853.4000244,1589560755000
33589,853.5999756,2020-05-15T16:39:16.000Z,activity_4936223553.gpx,5481524.182,474003.9277,853.5999756,1589560756000
33590,853.7999878,2020-05-15T16:39:17.000Z,activity_4936223553.gpx,5481524.499,474005.9751,853.7999878,1589560757000
33591,854,2020-05-15T16:39:19.000Z,activity_4936223553.gpx,5481523.845,474008.2304,854,1589560759000
33592,854.5999756,2020-05-15T16:39:22.000Z,activity_4936223553.gpx,5481522.308,474009.9351,854.5999756,1589560762000
33593,854.7999878,2020-05-15T16:39:23.000Z,activity_4936223553.gpx,5481521.46,474009.9857,854.7999878,1589560763000
33594,855.4000244,2020-05-15T16:39:25.000Z,activity_4936223553.gpx,5481520.313,474010.1321,855.4000244,1589560765000
33595,855.5999756,2020-05-15T16:39:26.000Z,activity_4936223553.gpx,5481519.065,474010.0715,855.5999756,1589560766000
33596,856,2020-05-15T16:39:27.000Z,activity_4936223553.gpx,5481517.481,474009.9789,856,1589560767000
33597,856.4000244,2020-05-15T16:39:29.000Z,activity_4936223553.gpx,5481514.509,474009.7887,856.4000244,1589560769000
33598,856.4000244,2020-05-15T16:39:30.000Z,activity_4936223553.gpx,5481512.878,474009.8113,856.4000244,1589560770000
33599,856.5999756,2020-05-15T16:39:31.000Z,activity_4936223553.gpx,5481510.998,474009.4502,856.5999756,1589560771000
33600,856.7999878,2020-05-15T16:39:34.000Z,activity_4936223553.gpx,5481505.402,474008.3369,856.7999878,1589560774000
33601,856.7999878,2020-05-15T16:39:36.000Z,activity_4936223553.gpx,5481501.1,474005.8455,856.7999878,1589560776000
33602,857,2020-05-15T16:39:41.000Z,activity_4936223553.gpx,5481487.111,473994.4806,857,1589560781000
33603,857,2020-05-15T16:39:43.000Z,activity_4936223553.gpx,5481482.814,473992.7178,857,1589560783000
33604,857.4000244,2020-05-15T16:39:45.000Z,activity_4936223553.gpx,5481479.145,473992.075,857.4000244,1589560785000
33605,857.5999756,2020-05-15T16:39:46.000Z,activity_4936223553.gpx,5481478.285,473992.763,857.5999756,1589560786000
33606,857.7999878,2020-05-15T16:39:47.000Z,activity_4936223553.gpx,5481478.215,473993.6976,857.7999878,1589560787000
33607,858.2000122,2020-05-15T16:39:48.000Z,activity_4936223553.gpx,5481478.78,473994.4713,858.2000122,1589560788000
33608,858.5999756,2020-05-15T16:39:51.000Z,activity_4936223553.gpx,5481480.209,473997.5379,858.5999756,1589560791000
33609,859.2000122,2020-05-15T16:39:54.000Z,activity_4936223553.gpx,5481483.797,474003.3407,859.2000122,1589560794000
33610,859.4000244,2020-05-15T16:39:57.000Z,activity_4936223553.gpx,5481485.851,474008.5473,859.4000244,1589560797000
33611,860.4000244,2020-05-15T16:40:02.000Z,activity_4936223553.gpx,5481491.932,474015.1998,860.4000244,1589560802000
33612,860.5999756,2020-05-15T16:40:03.000Z,activity_4936223553.gpx,5481493.587,474016.1305,860.5999756,1589560803000
33613,861,2020-05-15T16:40:06.000Z,activity_4936223553.gpx,5481499.535,474019.3704,861,1589560806000
33614,861,2020-05-15T16:40:08.000Z,activity_4936223553.gpx,5481500.341,474022.2519,861,1589560808000
33615,861.2000122,2020-05-15T16:40:10.000Z,activity_4936223553.gpx,5481498.188,474022.4238,861.2000122,1589560810000
33616,861.5999756,2020-05-15T16:40:12.000Z,activity_4936223553.gpx,5481496.113,474021.6854,861.5999756,1589560812000
33617,862,2020-05-15T16:40:13.000Z,activity_4936223553.gpx,5481494.994,474021.8804,862,1589560813000
33618,862.2000122,2020-05-15T16:40:14.000Z,activity_4936223553.gpx,5481493.717,474021.9593,862.2000122,1589560814000
33619,862.7999878,2020-05-15T16:40:16.000Z,activity_4936223553.gpx,5481491.183,474021.7955,862.7999878,1589560816000
33620,863.4000244,2020-05-15T16:40:19.000Z,activity_4936223553.gpx,5481487.271,474021.4247,863.4000244,1589560819000
33621,864,2020-05-15T16:40:22.000Z,activity_4936223553.gpx,5481482.948,474021.2767,864,1589560822000
33622,865,2020-05-15T16:40:26.000Z,activity_4936223553.gpx,5481476.535,474019.6009,865,1589560826000
33623,865.4000244,2020-05-15T16:40:27.000Z,activity_4936223553.gpx,5481476.097,474019.7445,865.4000244,1589560827000
33624,865.7999878,2020-05-15T16:40:28.000Z,activity_4936223553.gpx,5481476.503,474020.5053,865.7999878,1589560828000
33625,866,2020-05-15T16:40:30.000Z,activity_4936223553.gpx,5481476.195,474022.5255,866,1589560830000
33626,866,2020-05-15T16:40:31.000Z,activity_4936223553.gpx,5481475.641,474023.4457,866,1589560831000
33627,866.4000244,2020-05-15T16:40:36.000Z,activity_4936223553.gpx,5481480.259,474030.2126,866.4000244,1589560836000
33628,866.7999878,2020-05-15T16:40:38.000Z,activity_4936223553.gpx,5481481.606,474033.1392,866.7999878,1589560838000
33629,867.7999878,2020-05-15T16:40:40.000Z,activity_4936223553.gpx,5481483.643,474035.8626,867.7999878,1589560840000
33630,868.7999878,2020-05-15T16:40:43.000Z,activity_4936223553.gpx,5481486.002,474039.3951,868.7999878,1589560843000
33631,869,2020-05-15T16:40:45.000Z,activity_4936223553.gpx,5481491.008,474043.0494,869,1589560845000
33632,869.5999756,2020-05-15T16:40:49.000Z,activity_4936223553.gpx,5481490.262,474045.0735,869.5999756,1589560849000
33633,870,2020-05-15T16:40:50.000Z,activity_4936223553.gpx,5481489.062,474044.6854,870,1589560850000
33634,870.4000244,2020-05-15T16:40:52.000Z,activity_4936223553.gpx,5481487.219,474044.2213,870.4000244,1589560852000
33635,870.7999878,2020-05-15T16:40:55.000Z,activity_4936223553.gpx,5481483.242,474041.6464,870.7999878,1589560855000
33636,869.7999878,2020-05-15T16:40:58.000Z,activity_4936223553.gpx,5481474.439,474037.0816,869.7999878,1589560858000
33637,869.5999756,2020-05-15T16:40:59.000Z,activity_4936223553.gpx,5481471.561,474036.9222,869.5999756,1589560859000
33638,869.4000244,2020-05-15T16:41:00.000Z,activity_4936223553.gpx,5481469.668,474037.1682,869.4000244,1589560860000
33639,869.5999756,2020-05-15T16:41:02.000Z,activity_4936223553.gpx,5481466.521,474038.4039,869.5999756,1589560862000
